X Y u mu P v dvdx dudx dvdy dudy
0.0058067598892547652 4.1027218484347597e-005 19.6889591 0.000193154381 -16.4419537 7.17702913 1437.97546 2176.60742 -2261.13818 -25467.1406
0.0058328522790948596 5.0590435262614608e-005 19.5145149 0.000189814586 -12.3324862 7.19161272 1352.6073 2219.90796 -2290.14941 -25655.7402
0.0058589107256675878 6.0246029891770136e-005 19.3413773 0.000186319681 -8.25571346 7.2059145 1266.65637 2268.97998 -2328.55615 -25865.7324
0.0058849215818162744 6.999409786061388e-005 19.1499958 0.000183516895 -4.07333279 7.21952772 1184.41797 2300.01587 -2333.32251 -26003.7559
0.005913231812790725 8.072674255725753e-005 18.9456921 0.000180484363 0.746881962 7.22287798 1071.24365 2424.95703 -2400.61035 -26213.7676
0.0059415058815976817 9.1564383073849368e-005 18.748312 0.000177137117 5.45153427 7.22554016 974.209412 2560.27905 -2474.79688 -26474.3242
0.0059697429343672044 0.00010250448476931062 18.5559444 0.000173540931 10.0623398 7.22759056 890.164124 2704.02173 -2554.60913 -26775.8184
0.0059979249787191127 0.00011354602287420726 18.3446102 0.000170495987 14.8407402 7.2298398 781.072815 2832.67139 -2624.81226 -27002.7598
0.0060260623316311752 0.00012467835759605466 18.1354942 0.000168846949 19.6520138 7.20326138 637.81311 2898.95679 -2723.41357 -27120.7363
0.0060615081808633982 0.00013882731420534263 17.8687286 0.000166822982 25.7147636 7.16860628 456.5047 2981.47559 -2849.11377 -27269.0938
0.0060968978667187259 0.00015309821924061801 17.5983734 0.000164821191 31.7688465 7.13354206 275.572479 3064.67773 -2975.45313 -27420.3262
0.0061322428687267099 0.00016749709316886806 17.3384418 0.000161651711 38.1450691 7.09909201 93.972847 3212.36499 -3183.07593 -27770.1406
0.0061675312172277457 0.00018201999249654985 17.0763874 0.000158376555 44.5480003 7.06433821 -87.3529205 3367.62061 -3400.03687 -28143.9629
0.0062027508118034586 0.00019666262511334207 16.8032837 0.000155860529 50.7176399 7.02143669 -257.713806 3503.63428 -3588.81616 -28431.1191
0.0062406440219577222 0.00021254392675667134 16.4994545 0.00015554305 56.8772507 6.93581724 -402.855438 3609.59741 -3694.00928 -28429.7363
0.006277803747461049 0.00022821850126034815 16.1758919 0.000155733855 62.9602165 6.84716272 -567.0224 3655.56421 -3735.1731 -28277.1797
0.0063149349766999478 0.00024398527854454147 15.8673487 0.000155542148 69.108429 6.7592473 -717.524109 3751.11108 -3821.0896 -28235.8086
0.0063513361902228218 0.00025952720775048523 15.5946321 0.000154605703 75.2863312 6.6737361 -840.123779 3939.72314 -3989.29126 -28399.125
0.0063870601536274059 0.00027485579879967296 15.2962646 0.000153992398 81.4511185 6.5810585 -980.984436 4086.32764 -4107.65771 -28418.7051
0.0064227849242667195 0.00029024399840617244 15.0295973 0.000152702894 87.7645416 6.4816041 -1086.16028 4374.21289 -4380.97217 -28718.7949
0.0064579770399531685 0.00030544593363371098 14.7569008 0.000151614615 93.9478683 6.38516712 -1199.22327 4621.15576 -4609.94336 -28942.0703
0.0064931810401527151 0.00032069127982334609 14.4717541 0.00015062993 100.278893 6.27265596 -1323.5332 4881.90332 -4873.18359 -29166.3809
0.0065277094425044181 0.00033564634299283898 14.2083902 0.000151456508 105.026352 6.1493969 -1377.71179 5033.49805 -5033.70264 -29152.916
0.0065654218060109378 0.00035194297753939996 13.9385042 0.0001523463 110.103821 6.01383018 -1415.57141 5215.38721 -5223.38379 -29178.4473
0.0066030009444174439 0.00036811489406594927 13.67834 0.000153356203 115.169418 5.8708849 -1437.88562 5411.2793 -5419.53418 -29205.0664
0.0066398636960234292 0.00038389205925645623 13.421752 0.000154460038 120.133644 5.72797918 -1459.45044 5598.83496 -5605.53467 -29205.9316
0.0066767768891093258 0.00039958556158482285 13.1832218 0.000155512331 125.089859 5.58300829 -1455.92102 5817.88037 -5822.36182 -29265.9727
0.0067135728234112733 0.00041510512053974873 12.942358 0.000156689595 130.018417 5.4360795 -1458.38403 6023.85693 -6026.65039 -29281.2988
0.0067496998571885047 0.00043019522651380221 12.7191477 0.000158113384 134.817673 5.28268766 -1428.28479 6252.3208 -6255.34277 -29302.373
0.0067859012448473043 0.00044514453863610937 12.5094891 0.000159908188 139.006989 5.1353941 -1376.96399 6437.63574 -6440.88574 -29297.3535
0.0068241747406224745 0.00046076329422430138 12.3100023 0.000162479904 142.307327 4.99306631 -1290.12646 6544.30664 -6546.92188 -29243.2402
0.006862429553045001 0.00047617369647855244 12.1203814 0.000165357138 145.511856 4.848382 -1189.31604 6642.18262 -6643.10938 -29156.9551
0.0069000838151230892 0.00049112796954410803 11.936821 0.000168255196 148.646179 4.70588684 -1091.65234 6731.25342 -6730.354 -29045.5977
0.0069378370824373561 0.00050588998632063121 11.7713118 0.00017128684 151.703232 4.56434536 -971.519897 6824.92822 -6821.81006 -28958.4844
0.0069756856002666338 0.00052043638115767106 11.6159344 0.000174330737 154.734879 4.42409563 -845.246338 6918.44238 -6912.99609 -28875.1641
0.0070134644156753523 0.0005346918533897032 11.4653568 0.000177331036 157.757614 4.28543758 -724.394165 7006.53809 -6998.84277 -28773.9473
0.0070507589627999516 0.00054852099352551548 11.3307171 0.000180817282 159.808563 4.16751575 -613.711853 7009.48047 -7002.18213 -28645.1523
0.0070889560323463725 0.00056246184218951506 11.1994133 0.000184374745 161.631104 4.05535555 -511.513916 6986.52295 -6980.52686 -28516.3203
0.0071272293917269405 0.00057620841195002795 11.0732155 0.000187872167 163.457123 3.94428372 -410.774017 6963.05127 -6958.36133 -28387.0254
0.0071655908944368504 0.00058975532651759927 10.9577274 0.000191426414 165.242416 3.83570266 -305.559235 6933.60303 -6930.22314 -28248.6094
0.0072040410803595224 0.00060309244672324786 10.8517504 0.000195002736 166.998947 3.72930336 -197.541153 6899.6084 -6897.5415 -28103.3594
0.0072425773113053626 0.00061620944742047518 10.7524662 0.000198530965 168.751892 3.62436867 -90.172226 6864.11865 -6863.36963 -27956.1387
0.0072811919652531519 0.0006291229703499629 10.6539888 0.00020178406 170.11084 3.53434992 -14.3338099 6808.62744 -6807.80664 -27817.3867
0.0073195477381170337 0.00064175871069801723 10.5621805 0.000204889002 171.219635 3.4550004 44.0087166 6736.80371 -6735.12061 -27661.9648
0.0073579664717321712 0.00065423514704908978 10.4767714 0.000207976409 172.314362 3.37736797 101.977707 6661.43994 -6658.87695 -27495.6523
0.0073964464495107404 0.0006665465547920483 10.3962708 0.000211026592 173.406494 3.30081463 159.419022 6585.07471 -6581.63428 -27328.3848
0.0074349889720249276 0.00067868802295216447 10.3208218 0.000214038417 174.495956 3.22537208 216.316711 6507.6792 -6503.36523 -27160.1406
0.0074735944717130662 0.00069065437188471309 10.2501202 0.000217005712 175.585815 3.15088964 272.616913 6429.92822 -6424.74951 -26993.6172
0.0075113487419651848 0.00070218829635519176 10.1789761 0.000219570284 176.414642 3.09013343 299.88797 6345.7002 -6341.51074 -26798.7852
0.007548833729668223 0.00071349959773438741 10.1125832 0.000222057293 177.192062 3.03294969 322.107819 6257.79688 -6254.93408 -26588.1113
0.0075863625103329991 0.0007246852429932312 10.049777 0.000224514253 177.968109 2.97653842 343.93103 6169.35791 -6167.82129 -26377.7207
0.0076239358137713195 0.00073574225452340501 9.9906435 0.000226940479 178.742737 2.92091775 365.348267 6080.37207 -6080.16113 -26167.623
0.00766155432120867 0.00074666770259880879 9.93526173 0.000229335259 179.5159 2.86610556 386.350433 5990.82813 -5991.94141 -25957.8223
0.0076977030298551697 0.00075703084124774573 9.8811245 0.000231552141 180.240341 2.81455803 403.931427 5909.72461 -5911.67822 -25779.5176
0.007733642333737115 0.00076721574185020238 9.82933331 0.000233836807 180.842117 2.77121544 407.559174 5819.31982 -5821.50928 -25538.1699
0.0077696158685882487 0.00077730504028817476 9.78152847 0.000236143111 181.439957 2.72892618 410.323639 5726.03564 -5728.52246 -25284.5957
0.0078056214386217383 0.00078729641519792134 9.73639965 0.000238423396 182.037033 2.68719792 412.817963 5632.54492 -5635.32275 -25032.2832
0.0078416594130308222 0.00079718810646985019 9.69399261 0.000240677211 182.633301 2.64604115 415.037384 5538.8457 -5541.90674 -24781.2598
0.0078777232089746376 0.00080697582778127693 9.65065289 0.000242774433 183.237396 2.60409451 418.614288 5452.27539 -5455.42285 -24568.4883
0.0079121585551509971 0.00081622221525024278 9.60613155 0.000244723749 183.771591 2.56654358 417.487701 5374.26904 -5377.62842 -24376.8867
0.0079464328910230919 0.00082533798289533835 9.56798553 0.000246882584 184.272186 2.53308988 411.156769 5287.67334 -5291.13379 -24140.5078
0.0079807333003550258 0.00083437696759945689 9.53298378 0.000249061821 184.770828 2.50046754 404.157196 5199.26074 -5202.76807 -23897.6699
0.0080150578528463308 0.00084333769951665249 9.50002193 0.000251217047 185.268997 2.46826077 396.98053 5110.84717 -5114.39502 -23656.6094
0.0080494028134437783 0.00085221762544462432 9.46696758 0.000253262813 185.76944 2.43566728 390.573517 5025.92578 -5029.60156 -23433.1719
0.0080823646531972739 0.0008606581827323395 9.43179131 0.000255031657 186.24617 2.40363169 385.196289 4952.30664 -4956.11133 -23252.7285
0.0081151928901252689 0.00086898920078583015 9.39594841 0.000256799307 186.687805 2.37439346 375.560822 4880.75635 -4883.91162 -23072.1836
0.0081480483856746534 0.00087725779566061898 9.36621094 0.000258646876 187.125854 2.34738874 364.000519 4804.48193 -4806.60596 -22877.7598
0.0081809226998618284 0.00088546235299263496 9.33807278 0.000260472763 187.563568 2.32069826 352.322327 4728.29688 -4729.38916 -22685.1523
0.0082138159537001199 0.00089360210806256894 9.311553 0.000262276677 188.000931 2.29432607 340.524963 4652.20264 -4652.26123 -22494.3828
0.0082467205858423147 0.00090167304009070969 9.28236771 0.000263959926 188.44101 2.26643372 330.346069 4580.84424 -4580.23438 -22320.6543
0.0082786752047556249 0.00090944279606765309 9.2494421 0.000265449926 188.84877 2.23952341 317.676147 4517.92969 -4517.17871 -22169.3125
0.0083105181342947015 0.00091712266678136486 9.22128677 0.000266883901 189.250992 2.21523881 302.602295 4453.8418 -4452.99072 -22023.2109
0.008342377029695416 0.00092474573505980906 9.19450188 0.000268298085 189.652893 2.19121289 287.44165 4389.87354 -4388.92383 -21878.8086
0.0083742519856384468 0.00093231136604476157 9.16910458 0.000269692304 190.054504 2.16744852 272.193329 4326.02539 -4324.97852 -21736.123
0.0084061430880336529 0.00093981894172898996 9.14510822 0.000271066325 190.455795 2.14394855 256.856415 4262.2998 -4261.15674 -21595.1758
0.0084374856497798981 0.00094713546008304067 9.11627007 0.000272315723 190.837799 2.11890841 241.462387 4206.43994 -4205.07129 -21466.2773
0.0084687258756336679 0.00095436739954060884 9.08812618 0.000273381389 191.209869 2.0953064 223.312042 4155.32422 -4153.49463 -21356.4492
0.0084999810849561257 0.00096154384257695854 9.06128979 0.000274428225 191.581619 2.07194066 205.090652 4104.33398 -4102.0459 -21248.2285
0.0085309176031252796 0.00096858756801390981 9.04033089 0.000275497994 191.945801 2.04949784 186.244293 4049.66772 -4047.0415 -21126.2832
0.0085617826071559822 0.00097555449129024634 9.02126026 0.000276551436 192.308243 2.02741003 167.29274 3994.78931 -3991.84082 -21004.4531
0.0085922936984120235 0.00098238243755263688 9.00337887 0.000277534215 192.662674 2.00625563 147.030457 3943.10156 -3939.98486 -20895.3047
0.0086227363088070448 0.00098913483053465669 8.98264599 0.000278399908 192.990234 1.98317695 125.116035 3899.17285 -3896.16064 -20788.7734
0.0086531943238884607 0.00099582729032595156 8.96325779 0.000279271655 193.315842 1.9600302 103.658394 3854.80371 -3851.89697 -20680.2969
0.0086836678719278589 0.0010024588007375127 8.94514465 0.000280121429 193.641174 1.93711305 82.1673889 3810.71533 -3807.91113 -20574.0254
0.0087141569008544681 0.0010090290793888939 8.92827606 0.000280938053 193.966858 1.91454291 60.4486618 3767.19263 -3764.4873 -20471.6016
0.0087446607628007787 0.0010155398472472251 8.91229248 0.000281623361 194.298813 1.89336002 36.7585144 3726.77881 -3724.15698 -20387.6172
0.0087750585175492453 0.0010219635866072737 8.89472198 0.000282297638 194.590973 1.86967456 12.174469 3693.84985 -3690.97095 -20296.6465
0.0088053939513415089 0.0010283044671052248 8.87739468 0.000282952155 194.866547 1.84515488 -12.763135 3664.15674 -3660.88184 -20204.3945
0.0088357460825469435 0.0010345772227709621 8.86151409 0.000283585512 195.141632 1.82087696 -37.7099457 3634.67334 -3631.00073 -20114.2168
0.0088661139768761773 0.0010407816224149 8.84654808 0.000284133945 195.418747 1.79701829 -63.0773315 3607.45752 -3603.35669 -20032.8535
0.0088964974456641581 0.0010469180742534198 8.83252144 0.000284601556 195.697754 1.77356637 -88.8397446 3582.38135 -3577.82349 -19959.875
0.0089268969557562399 0.0010529862817713271 8.81985569 0.000285057409 195.971954 1.75012136 -114.775703 3557.90967 -3552.93945 -19887.4785
0.0089573121229808341 0.001058978196067155 8.80732346 0.000285680726 196.164871 1.72250843 -143.707214 3540.57446 -3536.06152 -19787.9434
0.0089877442042580573 0.0010648869866204218 8.79507351 0.000286103343 196.363739 1.69523203 -173.737167 3529.58032 -3525.57544 -19710.0039
0.0090181933459599923 0.0010707132085923967 8.78338337 0.000286359631 196.567261 1.66828227 -204.653015 3523.73682 -3520.28027 -19649.9141
0.0090486612927292327 0.0010764571835079886 8.77343845 0.000286591065 196.770126 1.64162493 -235.577118 3518.12866 -3515.21802 -19592.25
0.0090784789589836642 0.001081994586871601 8.76967525 0.000286756986 196.965652 1.61629868 -266.811798 3510.63428 -3508.25439 -19533.4629
0.0091082879470379546 0.001087445777638286 8.77021408 0.000286843337 197.156982 1.59123337 -299.960327 3505.08057 -3503.11401 -19473.3828
0.0091381726832501856 0.001092815807606238 8.77409172 0.000287279312 197.22171 1.56132483 -322.370148 3510.62622 -3511.1709 -19378.1172
0.0091680789321217891 0.0010980853918307581 8.77994156 0.000287687319 197.285553 1.53175378 -344.718903 3516.51563 -3519.57275 -19285.9395
0.0091980005406605767 0.0011032534327498375 8.78776455 0.000288067269 197.34848 1.50252652 -367.001923 3522.74731 -3528.31787 -19196.8691
0.0092279405569877897 0.0011083200055801664 8.79497147 0.000288315729 197.415955 1.47290218 -390.040009 3536.86108 -3544.91284 -19121.8711
0.0092578961706661338 0.0011132839956968072 8.80300236 0.000288489362 197.48497 1.44329262 -413.380035 3554.71094 -3565.23022 -19054.9414
0.0092878648928456705 0.0011181449317996159 8.81309128 0.00028863718 197.552933 1.41405118 -436.631561 3572.71924 -3585.70703 -18990.8848
0.0093178737333740394 0.001122906112985637 8.82867718 0.000289156218 197.497375 1.3849808 -449.037506 3591.73267 -3604.35498 -18893.4629
0.0093473595967755296 0.0011274769027408984 8.85002041 0.000289818941 197.33017 1.35553634 -452.55127 3626.41162 -3636.07153 -18785.1504
0.0093768516130736997 0.0011319386164598297 8.87866116 0.000290415541 197.159836 1.32655406 -458.061005 3659.98291 -3666.51099 -18666.8809
0.0094063562189361568 0.0011362918586008994 8.90934277 0.00029098746 196.988373 1.29796636 -463.416046 3693.63501 -3697.0354 -18551.7754
0.0094358757235885361 0.0011405370344032338 8.94056416 0.000291502278 196.81282 1.26902211 -468.322296 3733.73486 -3733.93213 -18443.8594
0.0094654113144130771 0.001144673047393916 8.97150135 0.000291941455 196.631546 1.23930347 -472.612396 3783.86646 -3780.74048 -18345.4414
0.0094949584493632354 0.0011486989400412294 9.00453854 0.000292356213 196.449188 1.21000159 -476.751617 3833.94629 -3827.50317 -18250.1504
0.009524620404421277 0.0011526313604338246 9.04337692 0.000293202203 196.172852 1.18270075 -468.632111 3874.91919 -3866.85938 -18122.9648
0.0095541958802495743 0.0011564465103224301 9.09217739 0.000294537109 195.75824 1.15676486 -441.576477 3918.58252 -3911.56177 -17957.4297
0.0095837802672984699 0.0011601572622228311 9.14652538 0.00029578511 195.340332 1.13090515 -415.54483 3963.29663 -3957.48901 -17786.2266
0.0096133746121101933 0.0011637641479553765 9.20274067 0.000297012797 194.921509 1.10545862 -389.350586 4007.81323 -4003.21851 -17618.1289
0.0096429796337227786 0.0011672679296857633 9.26024055 0.000298238272 194.49147 1.07965529 -360.07486 4059.78345 -4056.54321 -17454.9551
0.0096725949013681169 0.0011706682825169258 9.31909275 0.000299459469 194.051376 1.05358064 -328.037537 4118.36719 -4116.60742 -17296.5156
0.0097022190713358381 0.0011739659399635182 9.37978458 0.000300660555 193.610382 1.02791417 -295.837524 4176.76221 -4176.4834 -17141.1484
0.0097310365341706281 0.0011770745697780546 9.44348907 0.000301734923 193.176041 1.00269163 -264.337891 4236.771 -4238.07617 -16986.8066
0.0097600665507272012 0.0011801244925681866 9.5162611 0.000304119458 192.524399 0.989248514 -196.431763 4257.26416 -4259.15576 -16766.9824
0.0097905680272917257 0.0011832632136966246 9.59447193 0.00030680385 191.811478 0.977322876 -120.382401 4271.22705 -4273.56055 -16530.1973
0.0098210750137763935 0.0011863395078843099 9.67374229 0.000309478055 191.098053 0.96566689 -44.2281036 4284.96582 -4287.73779 -16295.4004
0.0098515848188719217 0.0011893547200648451 9.75558186 0.000311948505 190.355972 0.954487681 40.4636307 4304.68506 -4307.94092 -16070.7256
0.0098820988788732318 0.0011923106235640489 9.83898163 0.000314339151 189.603241 0.943641663 128.305923 4326.43359 -4330.18848 -15850.8984
0.009911847710480504 0.0011951356379057241 9.92312336 0.000316505873 188.870193 0.933039784 213.590836 4347.54199 -4351.64258 -15635.8066
0.0099416019803002069 0.0011979047239630619 10.0121717 0.000318132312 188.123871 0.92224282 303.438782 4371.86621 -4376.06641 -15422.3037
0.0099716234204006472 0.0012006477627402026 10.1021309 0.000319221232 187.354843 0.915670276 402.364746 4384.46973 -4388.6167 -15213.9951
0.010003916283876072 0.0012035807891945913 10.1921215 0.000319541141 186.552429 0.927570581 512.309753 4321.45508 -4324.81494 -14986.2568
0.010036209679322988 0.0012065255640418284 10.2819357 0.000319860963 185.75 0.939419091 622.266968 4258.50342 -4261.07617 -14758.1494
0.010068499144516418 0.0012094834872263052 10.374095 0.00031950901 184.928131 0.952804744 742.30365 4189.84473 -4191.83984 -14536.2383
0.010100787410584141 0.0012124572603288168 10.4668837 0.00031892737 184.099609 0.966665387 865.795959 4119.29736 -4120.78613 -14316.0898
0.010132359203671993 0.0012153805064671372 10.5580482 0.000318256993 183.2901 0.980056167 986.707397 4050.15234 -4051.05322 -14099.8428
0.010163934163432501 0.0012183179556628655 10.6513376 0.000317232159 182.48262 0.993066192 1108.17859 3980.1875 -3980.18091 -13881.3945
0.010195504664011005 0.0012212706626486556 10.7472525 0.000315314363 181.648071 1.00829148 1243.75427 3900.76025 -3900.45605 -13667.2979
0.01022732597099877 0.001224295184924629 10.8195782 0.000312563556 181.08429 1.0415746 1290.17651 3751.94751 -3751.20679 -13545.5
0.010261944149777866 0.0012276812718684787 10.8910103 0.000309333787 180.540039 1.08196187 1318.39929 3573.00464 -3571.75464 -13434.1143
0.01029655502541868 0.0012311720014555382 10.9610014 0.000306064758 179.995117 1.12192667 1347.11255 3394.38452 -3392.62549 -13319.5977
0.010331160869201734 0.0012347627661453199 11.0284405 0.000303013978 179.458679 1.15973759 1376.45435 3223.51831 -3221.94727 -13195.5303
0.010365756544535521 0.0012384515261376944 11.0959721 0.000299611769 178.910385 1.19930482 1406.05847 3043.79858 -3041.55811 -13076.6006
0.010400343314811588 0.0012422405752909309 11.1626129 0.000296064711 178.357635 1.23919916 1436.06506 2861.27246 -2858.07007 -12957.4199
0.010434921687794056 0.0012461291609217624 11.2279596 0.000292462471 177.803619 1.27881241 1466.52649 2678.53833 -2674.32568 -12835.7207
0.010469639952572147 0.0012501396278990658 11.2511902 0.000287659699 177.819199 1.31782901 1371.9812 2539.8877 -2536.33447 -12963.8857
0.010507221241388993 0.00125460703256115 11.2699499 0.000282334484 177.90242 1.35932779 1256.32458 2395.90283 -2393.26978 -13123.3857
0.010544789776688263 0.0012591969497018807 11.2880363 0.000277813408 177.985641 1.39667869 1152.47217 2263.68018 -2262.61011 -13211.9629
0.010582419287155531 0.0012639113305253787 11.3049459 0.000273109326 178.067291 1.43386114 1048.78845 2130.27124 -2130.19897 -13301.3232
0.010620715229219584 0.001268828737253728 11.3218088 0.000267876661 178.147598 1.47153628 943.770935 1992.09985 -1991.06812 -13399.4463
0.010659000357978211 0.0012738599099685209 11.3367567 0.000263296766 178.225403 1.50612617 845.892578 1863.32288 -1861.01025 -13454.2441
0.010697302491592512 0.0012789873337227912 11.3305559 0.0002585068 178.598419 1.52829289 739.87616 1785.10559 -1781.9574 -13710.0449
0.010737937439729422 0.0012844928189038997 11.3053856 0.00025323336 179.298615 1.53856957 618.694397 1752.29089 -1749.00525 -14139.4727
0.010778581648761684 0.0012900419616630261 11.2891474 0.000248086726 179.951126 1.54625416 506.369324 1715.55518 -1713.23169 -14411.3477
0.010820058508036967 0.0012957394637344863 11.2740126 0.000242964583 180.59874 1.55315256 395.987335 1678.67981 -1677.59131 -14648.0273
0.010861535399069132 0.0013014664660550451 11.2613821 0.000238418143 181.224808 1.55846596 291.232544 1644.15198 -1644.26685 -14798.0615
0.010903011764848191 0.0013072173421125523 11.2504158 0.000233676314 181.820343 1.56289542 193.955246 1608.94006 -1610.53552 -14926.3066
0.010945338243409632 0.0013131031766736119 11.2174063 0.00023079438 182.408859 1.56143391 121.470467 1624.17786 -1626.12292 -15209.1211
0.010988902896697104 0.0013191653127823326 11.168334 0.000228999852 183.025177 1.55359781 77.5020218 1666.81897 -1668.50061 -15708.6396
0.011033414617373737 0.0013253549278320629 11.1217308 0.000226544988 183.644348 1.54597747 33.6077003 1701.09351 -1702.73596 -16219.3633
0.011077968390552676 0.0013315379210467643 11.0960989 0.000223949392 184.232803 1.53732312 -8.06719303 1701.5647 -1702.90247 -16498.666
0.011123555443804705 0.0013378356296982054 11.0841532 0.000221909344 184.805222 1.52680433 -46.5822411 1687.02991 -1688.18335 -16583.5996
0.011169146275580244 0.0013440967712559384 11.0716639 0.00021942587 185.356049 1.51592374 -84.4307632 1672.79187 -1674.30017 -16676.0215
0.011215334679050944 0.0013503947453727325 11.0522041 0.000218522124 185.846909 1.50074947 -110.383492 1688.00342 -1689.87964 -16669.0098
0.011261323578455606 0.0013566170977860731 10.9784908 0.000219072142 186.166504 1.48005295 -112.314072 1804.42029 -1803.96899 -17018.2148
0.011308436988106744 0.0013629435822606307 10.9342728 0.000219441092 186.490479 1.46244848 -118.119904 1864.95886 -1864.28516 -17247.0117
0.011356692759003665 0.0013693714178885069 10.899189 0.000219216221 186.811035 1.44585347 -124.141853 1906.52844 -1908.53491 -17464.5742
0.011404988012071599 0.0013757499625523296 10.8789358 0.000218781599 187.119675 1.43046951 -137.442841 1919.98096 -1926.72058 -17609.7813
0.011454501819141772 0.0013822246863549436 10.8882189 0.000219431313 187.4142 1.41591501 -165.031631 1891.68005 -1905.24365 -17530.6133
0.011504039373168158 0.0013886292125298355 10.890604 0.000219749956 187.676514 1.39977098 -193.951431 1872.91833 -1886.65991 -17480.4453
0.011552781521905267 0.0013948467857873709 10.8695774 0.000222230228 187.793121 1.37585604 -210.927887 1901.82935 -1907.62 -17363.9492
0.011601364348468677 0.0014009507421879688 10.8234625 0.00022339006 187.798676 1.34969664 -171.65094 1983.74902 -1974.29211 -17393.9512
0.011650040434728736 0.0014069830621366306 10.813756 0.000224479227 187.827576 1.33175838 -118.830811 2043.65222 -2012.0437 -17436.7578
0.011698656581432081 0.0014129371688052139 10.7923756 0.000224536168 187.893829 1.31439483 -65.4479523 2107.22729 -2063.52222 -17549.7617
0.011747167522690704 0.0014188214484579496 10.8200426 0.000226443342 188.038361 1.30713403 -25.6942635 2095.97241 -2053.02051 -17464.0508
0.011795679902452109 0.0014246585634821707 10.8496151 0.000228405232 188.184494 1.30019212 13.7719297 2082.90552 -2041.00769 -17373.0898
0.011833422820514956 0.0014291656336975888 10.8411074 0.000230487014 188.350266 1.2898463 19.3020477 2067.83276 -2052.84692 -17386.6816
0.01187112783206328 0.0014336367287745761 10.8338137 0.000232365448 188.529617 1.28039002 11.2582121 2051.61279 -2059.19653 -17434.8145
0.011908835673650633 0.0014380776999224135 10.8261566 0.000234347171 188.70462 1.27057874 7.99132299 2035.56934 -2067.97388 -17470.3535
0.01194164903274773 0.0014419154237949195 10.8186769 0.000236292602 188.827042 1.26099348 6.07195568 2024.85071 -2064.87402 -17454.6953
0.011974431212690225 0.0014457223944223483 10.8091593 0.000237938759 188.936752 1.25063777 -3.30585051 2023.62976 -2059.75317 -17453.2676
0.012007220116236828 0.0014495025355027496 10.8019485 0.000239745204 189.04895 1.24085093 -12.0772562 2017.60364 -2050.77002 -17440.4023
0.012040024832232816 0.0014532593949206161 10.8030815 0.000242199138 189.099167 1.23339987 -8.90488625 2011.8147 -2028.96472 -17408.25
0.012073170329229421 0.0014570304305222713 10.8020163 0.00024441522 189.139389 1.22466171 -3.53451777 2012.10669 -2016.84094 -17397.8984
0.012106322050234975 0.0014607767961236891 10.8031912 0.00024681582 189.174301 1.21687198 1.70294619 2011.90186 -1998.26099 -17376.8105
0.012138943140114797 0.0014644407720300254 10.8037043 0.000249537436 189.197586 1.21001077 3.1182127 1987.48206 -1978.17554 -17344.9316
0.012171562943288441 0.0014680826232896863 10.8027859 0.000251982856 189.230255 1.20225644 6.29626894 1964.92017 -1962.34631 -17333.5234
0.012203546453477902 0.0014716322969925745 10.803936 0.000254761166 189.252747 1.19573891 6.39775133 1939.50647 -1943.15808 -17296.5176
0.012235530916905589 0.001475162355176048 10.8037643 0.000257514737 189.285568 1.18905878 5.51946878 1922.11853 -1928.04199 -17277.4121
0.012267517178958534 0.0014786725217274621 10.8033619 0.000260093337 189.320786 1.18210459 6.20016623 1906.47412 -1913.62097 -17272.6152
0.012298847411659611 0.0014820918187125021 10.8048601 0.000263170863 189.347305 1.17616129 3.97085023 1890.24243 -1898.55127 -17226.6563
0.01233017964852394 0.0014854934605585731 10.8050718 0.000265868322 189.374191 1.16996169 6.03129339 1878.05652 -1885.77039 -17220.6855
0.012361514291939896 0.0014888773205515733 10.8056087 0.000268569245 189.401077 1.16379869 8.07564926 1865.81714 -1872.93604 -17214.5234
0.012392163773145878 0.0014921704185272007 10.8076172 0.00027150099 189.418304 1.15840638 8.7801075 1853.48547 -1860.18616 -17175.6055
0.012422816347057497 0.0014954481599507498 10.8086214 0.000274019432 189.435028 1.15306234 10.9397898 1840.29895 -1847.92188 -17168.3809
0.012453469809774929 0.0014987105274837649 10.8101473 0.000276607927 189.451233 1.14776719 12.9195843 1827.10522 -1835.57593 -17155.0508
0.012483422715887052 0.0015018840454800154 10.8120184 0.00027910975 189.458847 1.14310539 13.7787018 1814.56982 -1823.75452 -17135.3926
0.012513377498048799 0.001505044416044104 10.8135748 0.000281485147 189.467163 1.13849723 14.9085255 1802.05249 -1812.00903 -17127.1914
0.012543330585719142 0.0015081909104549345 10.8110266 0.000283759495 189.466339 1.1331116 17.0010262 1793.43127 -1803.72913 -17108.7402
0.012574999375956002 0.0015115019990422118 10.8045254 0.000286159018 189.452698 1.12687528 20.5007076 1788.47998 -1798.48914 -17074.7695
0.012606670282961316 0.0015147970050104196 10.7983217 0.000288554205 189.439133 1.12066245 23.9798508 1783.47656 -1793.19739 -17040.8418
0.012637665892865598 0.0015180060884965128 10.7930479 0.000290877477 189.419525 1.11476445 27.6453419 1778.16687 -1787.42456 -17001.7637
0.012668644593275916 0.0015211983168144029 10.7870684 0.000293341902 189.395584 1.10897958 31.7325344 1773.64307 -1782.36243 -16955.332
0.012698939092940308 0.0015243054679758123 10.7832956 0.000295541453 189.375732 1.10337508 34.1683846 1767.27917 -1775.49023 -16919.4141
0.012729220114152805 0.0015273970465048254 10.7779436 0.000298051076 189.34433 1.0979476 35.911129 1762.37292 -1769.68213 -16861.1113
